57.34	0	0
57.341	0	0
57.341	0	0
57.342	0	0
57.342	0	0
57.343	0	0
57.343	0	0
57.344	0	0
57.344	0	0
57.345	0	0
57.345	0	0
57.346	0	0
57.346	0	0
57.347	0	0
57.347	0	0
57.348	0	0
57.349	0	0
57.349	0	0
57.35	0	0
57.35	0	0
57.351	0	0
57.351	0	0
57.352	0	0
57.352	0	0
57.353	0	0
57.353	0	0
57.354	0	0
57.354	0	0
57.355	0	0
57.355	0	0
57.356	0	0
57.356	0	0
57.357	0	0
57.357	0	0
57.358	0	0
57.358	0	0
57.359	0	0
57.359	0	0
57.36	0	0
57.36	0	0
57.361	0	0
57.361	0	0
57.362	0	0
57.363	0	0
57.363	0	0
57.364	0	0
57.364	0	0
57.365	0	0
57.365	0	0
57.366	0	0
57.366	0	0
57.367	0	0
57.367	0	0
57.368	0	0
57.368	0	0
57.369	0	0
57.369	0	0
57.37	0	0
57.37	0	0
57.371	0	0
57.371	0	0
57.372	0	0
57.372	0	0
57.373	0	0
57.373	0	0
57.374	0	0
57.374	0	0
57.375	0	0
57.376	0	0
57.376	0	0
57.377	0	0
57.377	0	0
57.378	0	0
57.378	0	0
57.379	0	0
57.379	0	0
57.38	0	0
57.38	0	0
57.381	0	0
57.381	0	0
57.382	0	0
57.382	0	0
57.383	0	0
57.383	0	0
57.384	0	0
57.384	0	0
57.385	0	0
57.385	0	0
57.386	0	0
57.386	0	0
57.387	0	0
57.387	0	0
57.388	0	0
57.389	0	0
57.389	0	0
57.39	0	0
57.39	0	0
57.391	0	0
57.391	0	0
57.392	0	0
57.392	0	0
57.393	0	0
57.393	0	0
57.394	0	0
57.394	0	0
57.395	0	0
57.395	0	0
57.396	0	0
57.396	0	0
57.397	0	0
57.397	0	0
57.398	0	0
57.398	0	0
57.399	0	0
57.399	0	0
57.4	0	0
57.4	0	0
57.401	0	0
57.401	0	0
57.402	0	0
57.403	0	0
57.403	0	0
57.404	0	0
57.404	0	0
57.405	0	0
57.405	0	0
57.406	0	0
57.406	0	0
57.407	0	0
57.407	0	0
57.408	0	0
57.408	0	0
57.409	0	0
57.409	0	0
57.41	0	0
57.41	0	0
57.411	0	0
57.411	0	0
57.412	0	0
